Id,Label,node,node_group,node_area,node_gender,node_level,node_group_color,node_area_color,node_gender_color,node_level_color,node_size,node_size_norm,node_position
822,Matrícula - 822,822,circle13,Infosec,Masculino,Liderança,#B5FE1E,#E41706,#D38644,#76042C,15,16,[ 0.78369981 -0.18395166]
823,Matrícula - 823,823,circle2,Infosec,Masculino,Analista,#03B790,#E41706,#D38644,#9C4048,56,35,[ 0.54071796 -0.13186806]
824,Matrícula - 824,824,circle13,Infosec,Masculino,Analista,#B5FE1E,#E41706,#D38644,#9C4048,58,36,[ 0.61969888 -0.13468051]
825,Matrícula - 825,825,circle1,Infosec,Masculino,Liderança,#B6766C,#E41706,#D38644,#76042C,6,12,[ 0.64588523 -0.33136782]
826,Matrícula - 826,826,circle12,Infosec,Feminino,Analista,#0D9B6E,#E41706,#13B40D,#9C4048,11,14,[ 0.72662604 -0.15527092]
827,Matrícula - 827,827,circle13,Infosec,Feminino,Especialista,#B5FE1E,#E41706,#13B40D,#E5F393,45,30,[ 0.62098986 -0.12004909]
828,Matrícula - 828,828,circle2,Infosec,Não informado,Liderança,#03B790,#E41706,#B15009,#76042C,79,46,[ 0.58897126 -0.14822201]
829,Matrícula - 829,829,circle9,Infosec,Não informado,Liderança,#08766F,#E41706,#B15009,#76042C,34,25,[ 0.65924901 -0.16434357]
830,Matrícula - 830,830,circle0,Infosec,Feminino,Executivo,#05207E,#E41706,#13B40D,#CCDD50,55,35,[ 0.6030218  -0.15639965]
831,Matrícula - 831,831,circle0,Infosec,Feminino,Liderança,#05207E,#E41706,#13B40D,#76042C,15,16,[ 0.66049492 -0.07454491]
832,Matrícula - 832,832,circle12,Infosec,Masculino,Especialista,#0D9B6E,#E41706,#D38644,#E5F393,4,11,[0.43645746 0.16545564]
833,Matrícula - 833,833,circle9,Infosec,Feminino,Especialista,#08766F,#E41706,#13B40D,#E5F393,15,16,[ 0.76388139 -0.1428642 ]
834,Matrícula - 834,834,circle4,Infosec,Feminino,Liderança,#859786,#E41706,#13B40D,#76042C,43,29,[ 0.58276892 -0.11860351]
835,Matrícula - 835,835,circle13,Infosec,Feminino,Liderança,#B5FE1E,#E41706,#13B40D,#76042C,20,18,[ 0.62753546 -0.12733953]
836,Matrícula - 836,836,circle13,Infosec,Masculino,Liderança,#B5FE1E,#E41706,#D38644,#76042C,12,15,[ 0.63698316 -0.03363324]
837,Matrícula - 837,837,circle13,Infosec,Feminino,Especialista,#B5FE1E,#E41706,#13B40D,#E5F393,13,15,[ 0.58268166 -0.15088096]
838,Matrícula - 838,838,circle13,Infosec,Feminino,Analista,#B5FE1E,#E41706,#13B40D,#9C4048,22,19,[ 0.65100223 -0.16046406]
839,Matrícula - 839,839,circle11,Infosec,Masculino,Analista,#1735D6,#E41706,#D38644,#9C4048,15,16,[ 0.84496671 -0.2160463 ]
840,Matrícula - 840,840,circle2,Infosec,Masculino,Liderança,#03B790,#E41706,#D38644,#76042C,27,22,[ 0.60423845 -0.19192506]
841,Matrícula - 841,841,circle12,Infosec,Feminino,Analista,#0D9B6E,#E41706,#13B40D,#9C4048,2,10,[0.60302806 0.19846807]
842,Matrícula - 842,842,circle9,Infosec,Não informado,Liderança,#08766F,#E41706,#B15009,#76042C,37,26,[ 0.68035883 -0.16102555]
843,Matrícula - 843,843,circle13,Infosec,Masculino,Especialista,#B5FE1E,#E41706,#D38644,#E5F393,13,15,[ 0.68587673 -0.13240933]
844,Matrícula - 844,844,circle4,Infosec,Masculino,Especialista,#859786,#E41706,#D38644,#E5F393,14,16,[ 0.66207057 -0.18458617]
845,Matrícula - 845,845,circle9,Infosec,Masculino,Liderança,#08766F,#E41706,#D38644,#76042C,23,20,[ 0.65499204 -0.12582988]
846,Matrícula - 846,846,circle9,Infosec,Masculino,Executivo,#08766F,#E41706,#D38644,#CCDD50,6,12,[ 0.70392507 -0.20808522]
847,Matrícula - 847,847,circle9,Infosec,Feminino,Especialista,#08766F,#E41706,#13B40D,#E5F393,27,22,[ 0.5720908  -0.13562918]
848,Matrícula - 848,848,circle9,Infosec,Feminino,Analista,#08766F,#E41706,#13B40D,#9C4048,21,19,[ 0.6717031  -0.18172033]
849,Matrícula - 849,849,circle12,Infosec,Masculino,Executivo,#0D9B6E,#E41706,#D38644,#CCDD50,30,23,[ 0.55406666 -0.08054747]
850,Matrícula - 850,850,circle11,Infosec,Feminino,Analista,#1735D6,#E41706,#13B40D,#9C4048,10,14,[ 0.69879359 -0.13991027]
851,Matrícula - 851,851,circle5,Infosec,Feminino,Especialista,#D9DFF6,#E41706,#13B40D,#E5F393,4,11,[ 0.46372244 -0.27233163]
852,Matrícula - 852,852,circle13,Infosec,Feminino,Analista,#B5FE1E,#E41706,#13B40D,#9C4048,4,11,[ 0.8658036  -0.11942302]
853,Matrícula - 853,853,circle9,Infosec,Feminino,Analista,#08766F,#E41706,#13B40D,#9C4048,44,30,[ 0.61761588 -0.13061337]
854,Matrícula - 854,854,circle9,Infosec,Feminino,Especialista,#08766F,#E41706,#13B40D,#E5F393,3,10,[ 0.81449664 -0.17784435]
855,Matrícula - 855,855,circle13,Infosec,Feminino,Liderança,#B5FE1E,#E41706,#13B40D,#76042C,4,11,[ 0.8495692 -0.0923123]
856,Matrícula - 856,856,circle4,Infosec,Masculino,Especialista,#859786,#E41706,#D38644,#E5F393,39,27,[ 0.55753767 -0.23601651]
890,Matrícula - 890,890,no_circle,Infosec,Feminino,Liderança,#FC18FE,#E41706,#13B40D,#76042C,7,12,[ 0.6195569  -0.32777241]
857,Matrícula - 857,857,circle6,Engenharia,Masculino,Analista,#1773B7,#452781,#D38644,#9C4048,12,15,[ 0.07041308 -0.47671697]
858,Matrícula - 858,858,circle5,Engenharia,Não informado,Especialista,#D9DFF6,#452781,#B15009,#E5F393,5,11,[-0.01011034 -0.53271937]
859,Matrícula - 859,859,no_circle,Infosec,Feminino,Especialista,#FC18FE,#E41706,#13B40D,#E5F393,2,10,[ 0.41096953 -0.51895475]
860,Matrícula - 860,860,circle12,Infosec,Masculino,Liderança,#0D9B6E,#E41706,#D38644,#76042C,2,10,[ 0.34397066 -0.16261409]
861,Matrícula - 861,861,no_circle,Infosec,Masculino,Analista,#FC18FE,#E41706,#D38644,#9C4048,10,14,[ 0.60002112 -0.39188597]
862,Matrícula - 862,862,circle10,Engenharia,Masculino,Especialista,#940128,#452781,#D38644,#E5F393,24,20,[ 0.04997029 -0.39605969]
863,Matrícula - 863,863,circle3,Infosec,Feminino,Analista,#96E6BF,#E41706,#13B40D,#9C4048,11,14,[ 0.57570028 -0.38577837]
864,Matrícula - 864,864,circle1,Infosec,Masculino,Analista,#B6766C,#E41706,#D38644,#9C4048,5,11,[ 0.61443329 -0.28091586]
865,Matrícula - 865,865,circle10,Engenharia,Masculino,Liderança,#940128,#452781,#D38644,#76042C,4,11,[ 0.18061134 -0.55929714]
866,Matrícula - 866,866,circle5,Engenharia,Masculino,Especialista,#D9DFF6,#452781,#D38644,#E5F393,5,11,[-0.0210449  -0.52682906]
867,Matrícula - 867,867,circle8,Engenharia,Masculino,Especialista,#B34D94,#452781,#D38644,#E5F393,8,13,[ 0.62059551 -0.3747094 ]
868,Matrícula - 868,868,circle10,Engenharia,Feminino,Especialista,#940128,#452781,#13B40D,#E5F393,4,11,[ 0.20669261 -0.56153947]
869,Matrícula - 869,869,no_circle,Infosec,Feminino,Liderança,#FC18FE,#E41706,#13B40D,#76042C,7,12,[ 0.59008533 -0.31533018]
870,Matrícula - 870,870,circle5,Engenharia,Masculino,Liderança,#D9DFF6,#452781,#D38644,#76042C,7,12,[-0.02168061 -0.52485651]
871,Matrícula - 871,871,circle10,Engenharia,Feminino,Especialista,#940128,#452781,#13B40D,#E5F393,7,12,[ 0.0108257  -0.52291811]
872,Matrícula - 872,872,circle8,Engenharia,Masculino,Analista,#B34D94,#452781,#D38644,#9C4048,7,12,[ 0.58392262 -0.30503234]
873,Matrícula - 873,873,circle8,Engenharia,Feminino,Analista,#B34D94,#452781,#13B40D,#9C4048,6,12,[ 0.60685658 -0.31374854]
874,Matrícula - 874,874,circle8,Engenharia,Feminino,Analista,#B34D94,#452781,#13B40D,#9C4048,7,12,[ 0.59635663 -0.2905423 ]
875,Matrícula - 875,875,circle3,Infosec,Masculino,Especialista,#96E6BF,#E41706,#D38644,#E5F393,1,10,[ 0.51236069 -0.59767902]
876,Matrícula - 876,876,circle7,Infosec,Masculino,Analista,#5F5177,#E41706,#D38644,#9C4048,11,14,[ 0.56169379 -0.38914919]
877,Matrícula - 877,877,circle8,Engenharia,Masculino,Analista,#B34D94,#452781,#D38644,#9C4048,4,11,[ 0.61517006 -0.33207041]
878,Matrícula - 878,878,circle3,Infosec,Feminino,Analista,#96E6BF,#E41706,#13B40D,#9C4048,10,14,[ 0.53995687 -0.38993859]
879,Matrícula - 879,879,circle5,Engenharia,Não informado,Analista,#D9DFF6,#452781,#B15009,#9C4048,6,12,[ 0.01338455 -0.54883784]
880,Matrícula - 880,880,circle2,Infosec,Feminino,Analista,#03B790,#E41706,#13B40D,#9C4048,8,13,[ 0.53287405 -0.21515295]
881,Matrícula - 881,881,circle5,Engenharia,Feminino,Especialista,#D9DFF6,#452781,#13B40D,#E5F393,7,12,[-0.04701428 -0.50690347]
882,Matrícula - 882,882,circle3,Infosec,Feminino,Analista,#96E6BF,#E41706,#13B40D,#9C4048,8,13,[ 0.60641158 -0.4095701 ]
883,Matrícula - 883,883,circle12,Infosec,Masculino,Liderança,#0D9B6E,#E41706,#D38644,#76042C,1,10,[ 0.48037091 -0.60972255]
884,Matrícula - 884,884,circle1,Infosec,Feminino,Analista,#B6766C,#E41706,#13B40D,#9C4048,4,11,[ 0.61074269 -0.23061183]
885,Matrícula - 885,885,circle8,Engenharia,Feminino,Analista,#B34D94,#452781,#13B40D,#9C4048,9,13,[ 0.57444626 -0.40495265]
886,Matrícula - 886,886,circle3,Infosec,Feminino,Analista,#96E6BF,#E41706,#13B40D,#9C4048,8,13,[ 0.55723494 -0.42222998]
887,Matrícula - 887,887,circle8,Engenharia,Masculino,Especialista,#B34D94,#452781,#D38644,#E5F393,6,12,[ 0.62117612 -0.38483009]
888,Matrícula - 888,888,circle3,Infosec,Masculino,Analista,#96E6BF,#E41706,#D38644,#9C4048,9,13,[ 0.56839907 -0.39794919]
889,Matrícula - 889,889,circle7,Infosec,Masculino,Liderança,#5F5177,#E41706,#D38644,#76042C,13,15,[ 0.59727371 -0.38627613]
891,Matrícula - 891,891,no_circle,Infosec,Masculino,Liderança,#FC18FE,#E41706,#D38644,#76042C,1,10,[ 0.45925748 -0.61685371]
892,Matrícula - 892,892,no_circle,Infosec,Feminino,Liderança,#FC18FE,#E41706,#13B40D,#76042C,1,10,[ 0.48501915 -0.60815686]
893,Matrícula - 893,893,circle1,Infosec,Masculino,Analista,#B6766C,#E41706,#D38644,#9C4048,4,11,[ 0.54557627 -0.11065395]
894,Matrícula - 894,894,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,4,11,[ 0.03574144 -0.56179601]
895,Matrícula - 895,895,circle5,Engenharia,Masculino,Analista,#D9DFF6,#452781,#D38644,#9C4048,6,12,[-0.0786058  -0.48007369]
3456,Matrícula - 3456,3456,circle19,Engenharia,Feminino,Especialista,#720499,#452781,#13B40D,#E5F393,51,33,[ 0.01788667 -0.38701791]
3495,Matrícula - 3495,3495,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,56,35,[ 0.01813423 -0.36387756]
3586,Matrícula - 3586,3586,circle26,Engenharia,Feminino,Executivo,#84473F,#452781,#13B40D,#CCDD50,44,30,[-0.01655155 -0.41643298]
3621,Matrícula - 3621,3621,no_circle,Engenharia,Feminino,Executivo,#FC18FE,#452781,#13B40D,#CCDD50,11,14,[ 0.03990677 -0.32742223]
3626,Matrícula - 3626,3626,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,8,13,[-0.1880323  -0.48527658]
3797,Matrícula - 3797,3797,no_circle,Engenharia,Masculino,Executivo,#FC18FE,#452781,#D38644,#CCDD50,43,29,[-0.00902562 -0.39919642]
3501,Matrícula - 3501,3501,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,50,32,[ 0.00994501 -0.36724371]
3517,Matrícula - 3517,3517,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,17,17,[ 0.03836466 -0.40987757]
3550,Matrícula - 3550,3550,no_circle,Engenharia,Não informado,Liderança,#FC18FE,#452781,#B15009,#76042C,19,18,[-0.04839721 -0.44781989]
3577,Matrícula - 3577,3577,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,52,33,[-0.00690409 -0.40212548]
3592,Matrícula - 3592,3592,circle25,Engenharia,Não informado,Especialista,#370A01,#452781,#B15009,#E5F393,13,15,[-0.1611211  -0.32975587]
3609,Matrícula - 3609,3609,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,27,22,[-0.00224322 -0.43130755]
3633,Matrícula - 3633,3633,circle26,Engenharia,Feminino,Especialista,#84473F,#452781,#13B40D,#E5F393,65,40,[-0.00176686 -0.39733127]
3677,Matrícula - 3677,3677,circle28,Engenharia,Masculino,Especialista,#06BD77,#452781,#D38644,#E5F393,50,32,[-0.05873618 -0.40059766]
3684,Matrícula - 3684,3684,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,67,40,[-0.02543333 -0.39443228]
3721,Matrícula - 3721,3721,circle19,Engenharia,Feminino,Especialista,#720499,#452781,#13B40D,#E5F393,30,23,[ 0.04905726 -0.35478973]
3779,Matrícula - 3779,3779,circle31,Engenharia,Masculino,Analista,#0D5704,#452781,#D38644,#9C4048,19,18,[-0.07675748 -0.42731994]
3872,Matrícula - 3872,3872,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,14,16,[-0.04497975 -0.44754288]
3948,Matrícula - 3948,3948,circle24,Engenharia,Feminino,Especialista,#BF774C,#452781,#13B40D,#E5F393,59,37,[ 0.02589039 -0.36654788]
2678,Matrícula - 2678,2678,circle8,Marketing,Feminino,Especialista,#B34D94,#AEEED4,#13B40D,#E5F393,9,13,[0.18550989 0.2811276 ]
2760,Matrícula - 2760,2760,circle8,Marketing,Não informado,Analista,#B34D94,#AEEED4,#B15009,#9C4048,11,14,[0.17802989 0.29981703]
2822,Matrícula - 2822,2822,circle8,Marketing,Feminino,Analista,#B34D94,#AEEED4,#13B40D,#9C4048,14,16,[0.14988191 0.30944058]
2883,Matrícula - 2883,2883,circle8,Marketing,Masculino,Especialista,#B34D94,#AEEED4,#D38644,#E5F393,15,16,[0.07156445 0.26831061]
2941,Matrícula - 2941,2941,circle8,Marketing,Masculino,Executivo,#B34D94,#AEEED4,#D38644,#CCDD50,11,14,[0.10380638 0.34628591]
2968,Matrícula - 2968,2968,circle8,Marketing,Masculino,Especialista,#B34D94,#AEEED4,#D38644,#E5F393,13,15,[0.11737676 0.30381066]
3005,Matrícula - 3005,3005,circle2,Marketing,Feminino,Especialista,#03B790,#AEEED4,#13B40D,#E5F393,43,29,[0.04651802 0.28451869]
3057,Matrícula - 3057,3057,circle8,Marketing,Feminino,Analista,#B34D94,#AEEED4,#13B40D,#9C4048,17,17,[0.13405636 0.28408346]
3136,Matrícula - 3136,3136,circle7,Marketing,Masculino,Analista,#5F5177,#AEEED4,#D38644,#9C4048,62,38,[-0.01420791  0.31531563]
3164,Matrícula - 3164,3164,circle8,Marketing,Feminino,Analista,#B34D94,#AEEED4,#13B40D,#9C4048,10,14,[0.15578845 0.26138559]
3222,Matrícula - 3222,3222,circle8,Marketing,Masculino,Liderança,#B34D94,#AEEED4,#D38644,#76042C,15,16,[0.17203446 0.28964365]
3245,Matrícula - 3245,3245,circle8,Marketing,Masculino,Especialista,#B34D94,#AEEED4,#D38644,#E5F393,14,16,[0.1326035  0.30901158]
3248,Matrícula - 3248,3248,circle5,Marketing,Masculino,Analista,#D9DFF6,#AEEED4,#D38644,#9C4048,31,24,[0.063021   0.37708178]
3263,Matrícula - 3263,3263,circle8,Marketing,Feminino,Executivo,#B34D94,#AEEED4,#13B40D,#CCDD50,58,36,[0.04626894 0.29628855]
3278,Matrícula - 3278,3278,circle8,Marketing,Feminino,Especialista,#B34D94,#AEEED4,#13B40D,#E5F393,19,18,[0.12414633 0.26031908]
3328,Matrícula - 3328,3328,circle12,Marketing,Masculino,Analista,#0D9B6E,#AEEED4,#D38644,#9C4048,18,17,[0.045893   0.41520819]
3361,Matrícula - 3361,3361,circle8,Marketing,Não informado,Analista,#B34D94,#AEEED4,#B15009,#9C4048,14,16,[0.12110158 0.31614578]
3440,Matrícula - 3440,3440,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,26,21,[-0.05414033 -0.40532783]
3525,Matrícula - 3525,3525,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,36,26,[-0.04011173 -0.41508234]
3540,Matrícula - 3540,3540,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,34,25,[-0.00801567 -0.38492471]
3556,Matrícula - 3556,3556,no_circle,Engenharia,Não informado,Especialista,#FC18FE,#452781,#B15009,#E5F393,13,15,[-0.04879852 -0.41578624]
3561,Matrícula - 3561,3561,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,14,16,[-0.23165324 -0.27398917]
3651,Matrícula - 3651,3651,circle3,Engenharia,Masculino,Liderança,#96E6BF,#452781,#D38644,#76042C,32,24,[-0.0391732  -0.40022305]
3674,Matrícula - 3674,3674,circle25,Engenharia,Não informado,Executivo,#370A01,#452781,#B15009,#CCDD50,38,27,[-0.06397805 -0.39644319]
3692,Matrícula - 3692,3692,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,38,27,[-0.01068756 -0.428895  ]
3741,Matrícula - 3741,3741,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,18,17,[ 0.02348436 -0.42164677]
3750,Matrícula - 3750,3750,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,29,23,[-0.01155663 -0.40749922]
3756,Matrícula - 3756,3756,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,61,38,[-0.05296987 -0.36783963]
3830,Matrícula - 3830,3830,circle9,Engenharia,Masculino,Executivo,#08766F,#452781,#D38644,#CCDD50,108,60,[ 0.00395833 -0.25395399]
3851,Matrícula - 3851,3851,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,59,37,[-0.01505417 -0.39566281]
3877,Matrícula - 3877,3877,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,55,35,[ 0.01300544 -0.37313336]
3886,Matrícula - 3886,3886,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,29,23,[-0.03120945 -0.42531705]
3943,Matrícula - 3943,3943,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,25,21,[ 0.00727509 -0.39678049]
3962,Matrícula - 3962,3962,circle19,Engenharia,Masculino,Analista,#720499,#452781,#D38644,#9C4048,39,27,[ 0.02819983 -0.35944122]
2677,Matrícula - 2677,2677,circle8,Marketing,Feminino,Liderança,#B34D94,#AEEED4,#13B40D,#76042C,15,16,[0.12729469 0.29947549]
2826,Matrícula - 2826,2826,circle8,Marketing,Não informado,Especialista,#B34D94,#AEEED4,#B15009,#E5F393,10,14,[0.15904249 0.26334682]
2724,Matrícula - 2724,2724,circle0,Marketing,Feminino,Especialista,#05207E,#AEEED4,#13B40D,#E5F393,70,42,[-0.05368617  0.36582005]
2752,Matrícula - 2752,2752,circle8,Marketing,Feminino,Analista,#B34D94,#AEEED4,#13B40D,#9C4048,7,12,[0.05691176 0.37857369]
2775,Matrícula - 2775,2775,circle0,Marketing,Masculino,Executivo,#05207E,#AEEED4,#D38644,#CCDD50,27,22,[-0.06844077  0.3914015 ]
2869,Matrícula - 2869,2869,circle2,Marketing,Feminino,Analista,#03B790,#AEEED4,#13B40D,#9C4048,70,42,[-0.03694451  0.3193869 ]
2892,Matrícula - 2892,2892,circle0,Marketing,Feminino,Analista,#05207E,#AEEED4,#13B40D,#9C4048,29,23,[-0.07258997  0.38388565]
2962,Matrícula - 2962,2962,circle0,Marketing,Masculino,Analista,#05207E,#AEEED4,#D38644,#9C4048,19,18,[-0.13794519  0.30475   ]
3001,Matrícula - 3001,3001,circle0,Marketing,Não informado,Executivo,#05207E,#AEEED4,#B15009,#CCDD50,35,25,[-0.0302718   0.40595233]
3019,Matrícula - 3019,3019,circle0,Marketing,Feminino,Liderança,#05207E,#AEEED4,#13B40D,#76042C,70,42,[-0.04382782  0.34903872]
3100,Matrícula - 3100,3100,circle0,Marketing,Não informado,Especialista,#05207E,#AEEED4,#B15009,#E5F393,34,25,[0.00060573 0.37264597]
3162,Matrícula - 3162,3162,circle0,Marketing,Masculino,Analista,#05207E,#AEEED4,#D38644,#9C4048,57,36,[-0.06026141  0.3727749 ]
3168,Matrícula - 3168,3168,circle0,Marketing,Feminino,Liderança,#05207E,#AEEED4,#13B40D,#76042C,48,32,[-0.05720745  0.30313617]
3233,Matrícula - 3233,3233,circle0,Marketing,Feminino,Especialista,#05207E,#AEEED4,#13B40D,#E5F393,63,39,[-0.05653457  0.36162722]
3295,Matrícula - 3295,3295,circle0,Marketing,Feminino,Especialista,#05207E,#AEEED4,#13B40D,#E5F393,46,31,[-0.05566999  0.40496892]
3304,Matrícula - 3304,3304,circle14,Produto,Masculino,Liderança,#D5C312,#C71D56,#D38644,#76042C,35,25,[-0.08503047 -0.0947089 ]
3331,Matrícula - 3331,3331,circle8,Marketing,Masculino,Analista,#B34D94,#AEEED4,#D38644,#9C4048,36,26,[-0.01397033  0.36904648]
3366,Matrícula - 3366,3366,circle0,Marketing,Masculino,Liderança,#05207E,#AEEED4,#D38644,#76042C,62,38,[-0.0486213  0.3873148]
3404,Matrícula - 3404,3404,circle7,Marketing,Não informado,Especialista,#5F5177,#AEEED4,#B15009,#E5F393,18,17,[-0.09864952  0.22456546]
3406,Matrícula - 3406,3406,circle2,Marketing,Masculino,Especialista,#03B790,#AEEED4,#D38644,#E5F393,70,42,[-0.02014815  0.34889773]
3412,Matrícula - 3412,3412,circle0,Marketing,Feminino,Especialista,#05207E,#AEEED4,#13B40D,#E5F393,45,30,[-0.06044477  0.39021504]
2813,Matrícula - 2813,2813,circle8,Marketing,Masculino,Especialista,#B34D94,#AEEED4,#D38644,#E5F393,27,22,[0.05534641 0.33303392]
2971,Matrícula - 2971,2971,circle8,Marketing,Feminino,Executivo,#B34D94,#AEEED4,#13B40D,#CCDD50,4,11,[0.17004426 0.39261976]
3034,Matrícula - 3034,3034,no_circle,Marketing,Masculino,Analista,#FC18FE,#AEEED4,#D38644,#9C4048,43,29,[0.00853895 0.3096503 ]
3178,Matrícula - 3178,3178,circle8,Marketing,Não informado,Liderança,#B34D94,#AEEED4,#B15009,#76042C,25,21,[0.04708933 0.38852558]
3410,Matrícula - 3410,3410,circle0,Marketing,Masculino,Analista,#05207E,#AEEED4,#D38644,#9C4048,16,17,[-0.04878493  0.39321244]
3420,Matrícula - 3420,3420,circle0,Marketing,Masculino,Liderança,#05207E,#AEEED4,#D38644,#76042C,23,20,[-0.02178871  0.38779432]
2976,Matrícula - 2976,2976,circle2,Marketing,Masculino,Especialista,#03B790,#AEEED4,#D38644,#E5F393,41,28,[0.03210346 0.33503321]
3011,Matrícula - 3011,3011,circle13,Marketing,Masculino,Analista,#B5FE1E,#AEEED4,#D38644,#9C4048,42,29,[0.03803422 0.34712088]
3179,Matrícula - 3179,3179,circle2,Marketing,Feminino,Analista,#03B790,#AEEED4,#13B40D,#9C4048,68,41,[-0.00150242  0.33743495]
3289,Matrícula - 3289,3289,no_circle,Marketing,Masculino,Analista,#FC18FE,#AEEED4,#D38644,#9C4048,19,18,[0.05303006 0.33203712]
1920,Matrícula - 1920,1920,circle38,Vendas,Masculino,Liderança,#30A79A,#F3405D,#D38644,#76042C,123,67,[0.00037385 0.19931522]
1941,Matrícula - 1941,1941,circle38,Vendas,Feminino,Especialista,#30A79A,#F3405D,#13B40D,#E5F393,223,114,[0.01181109 0.0905809 ]
1948,Matrícula - 1948,1948,circle38,Vendas,Não informado,Analista,#30A79A,#F3405D,#B15009,#9C4048,108,60,[0.01150214 0.17717573]
1959,Matrícula - 1959,1959,circle29,Vendas,Feminino,Analista,#6810D8,#F3405D,#13B40D,#9C4048,120,65,[0.00556173 0.1999568 ]
2028,Matrícula - 2028,2028,circle38,Vendas,Não informado,Executivo,#30A79A,#F3405D,#B15009,#CCDD50,106,59,[0.01616706 0.2005133 ]
2047,Matrícula - 2047,2047,circle41,Vendas,Não informado,Liderança,#4B42D0,#F3405D,#B15009,#76042C,205,105,[-0.03210379  0.24966693]
2053,Matrícula - 2053,2053,circle38,Vendas,Feminino,Executivo,#30A79A,#F3405D,#13B40D,#CCDD50,115,63,[0.03290159 0.1915084 ]
2065,Matrícula - 2065,2065,circle36,Vendas,Feminino,Especialista,#07DD78,#F3405D,#13B40D,#E5F393,26,21,[-0.00376669  0.10716513]
2087,Matrícula - 2087,2087,circle38,Vendas,Feminino,Executivo,#30A79A,#F3405D,#13B40D,#CCDD50,156,82,[0.01423104 0.17694594]
